date,MMM,ABT,ABBV,ACN,ATVI,AYI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANDV,ANSS,ANTM,AON,AOS,APA,AIV,AAPL,AMAT,APTV,ADM,ARNC,AJG,AIZ,T,ADSK,ADP,AZO,AVB,AVY,BHGE,BLL,BAC,BK,BAX,BBT
2017-10-30,231.02,54.29,90.96,143.29,65.3,165.48,176.03,10.89,82.0,10.74,171.23,185.5,83.83,67.49,159.95,52.46,66.46,139.51,121.72,127.81,235.57,81.97,178.64,224.47,43.18,94.07,1033.13,1017.11,64.05,1110.85,61.83,47.25,74.17,95.07,64.78,142.87,87.76,158.3,76.93,67.63,174.59,85.76,48.69,91.32,104.92,135.8,209.46,143.45,59.18,40.81,44.2,166.72,55.9,,42.81,24.78,62.74,100.85,33.54,123.91,116.98,590.15,181.89,105.32,31.5,42.64,27.6,51.65,64.57,49.11
2017-10-31,230.19,54.23,90.25,142.36,65.49,167.2,175.16,10.985,81.74,10.63,170.03,186.5,83.89,68.03,159.43,52.25,66.03,140.89,123.96,119.66,238.98,83.39,177.23,223.73,43.26,93.86,1033.04,1016.64,64.22,1105.28,61.99,46.82,74.41,95.52,64.61,143.67,87.76,156.54,76.95,67.49,175.22,87.0,49.37,91.3,106.24,136.71,209.21,143.43,59.2,41.37,43.98,169.04,56.43,,40.87,25.12,63.33,100.65,33.65,124.96,116.26,589.5,181.33,106.17,31.43,42.93,27.39,51.45,64.47,49.24
2017-11-01,230.18,54.0,92.44,142.96,65.33,165.72,176.25,10.8,80.75,10.57,171.8,186.11,84.29,68.02,159.92,52.69,65.78,142.33,125.21,116.06,234.95,82.73,184.58,226.2,43.07,94.25,1042.6,1025.5,64.7,1103.68,61.8,47.84,74.01,95.79,64.66,140.81,87.21,157.38,76.62,67.25,175.42,86.87,50.14,90.99,109.21,135.6,209.53,142.84,59.92,42.23,44.34,166.89,55.71,,40.62,25.12,63.6,101.17,33.55,124.78,115.4,584.88,183.4,107.03,31.85,42.7,27.53,51.65,64.2,49.55
2017-11-02,232.23,54.37,91.02,143.43,65.45,161.23,180.94,10.85,81.69,10.79,172.32,185.34,84.41,68.13,159.41,52.29,63.65,136.91,124.56,115.63,233.47,82.23,175.38,226.24,43.06,97.85,1042.97,1025.58,63.9,1094.22,62.32,47.36,73.72,95.98,64.98,142.44,89.45,160.56,73.23,68.38,172.41,87.59,49.39,90.79,109.73,148.68,210.59,138.96,60.08,41.68,43.6,168.11,56.26,,40.16,25.24,63.88,100.21,33.17,124.72,114.34,602.7,180.35,108.44,31.28,41.8,27.87,51.4,64.07,49.59
2017-11-03,232.22,55.47,92.31,144.04,63.2,162.07,182.3,11.12,81.8,10.49,176.99,185.35,83.98,68.37,159.25,53.01,63.65,140.04,125.3,117.95,241.35,82.02,174.92,225.59,43.83,97.84,1049.99,1032.48,63.91,1111.6,62.19,47.45,74.08,96.43,62.0,142.1,88.76,159.59,74.8,67.66,173.44,87.33,49.51,91.81,110.17,149.1,211.8,138.64,59.54,42.75,44.22,172.5,56.55,,39.78,25.34,63.69,100.14,33.3,124.85,112.24,606.41,181.97,108.09,31.18,41.75,27.82,51.33,64.9,49.54
2017-11-06,230.31,55.01,92.96,143.93,60.87,166.07,180.8,11.93,80.71,10.35,176.95,186.06,84.57,68.22,158.8,53.74,63.94,141.97,125.67,115.94,244.5,83.09,174.34,230.69,43.59,99.09,1042.68,1025.9,63.45,1120.66,62.12,47.51,73.73,96.29,62.49,150.16,88.61,160.65,74.86,68.55,170.8,87.24,51.83,92.28,111.57,151.2,216.3,140.18,59.67,45.74,44.74,174.25,56.33,,39.27,25.61,64.14,99.27,32.86,123.82,111.33,607.0,183.39,107.07,33.92,41.45,27.75,51.35,64.36,49.48
2017-11-07,230.05,55.16,93.96,143.5,60.96,160.03,180.88,12.05,79.38,10.51,176.83,185.54,83.81,68.25,159.77,53.76,62.2,143.13,126.06,117.42,246.46,83.53,172.97,229.72,44.17,99.18,1052.39,1033.33,64.31,1123.17,62.87,46.46,75.19,95.37,62.13,150.66,90.0,159.23,74.91,68.56,173.48,87.37,51.08,91.9,111.28,151.93,217.47,140.21,59.5,45.19,44.9,174.81,56.47,,39.54,25.08,63.71,99.05,33.07,123.4,112.75,603.56,183.76,107.04,33.4,41.05,27.18,51.07,64.32,48.23
2017-11-08,229.83,55.25,95.71,144.89,64.55,158.27,184.06,11.71,79.41,10.51,175.44,185.95,83.99,68.11,160.94,53.76,62.08,144.58,126.23,115.39,252.74,83.43,175.01,229.61,44.07,99.09,1058.29,1039.85,64.59,1132.88,62.66,46.37,75.52,95.13,61.67,152.72,90.24,159.99,75.01,68.05,173.58,87.74,51.16,92.0,111.14,151.48,216.87,140.87,59.57,44.51,45.36,176.24,56.92,,39.8,24.78,63.53,98.38,33.44,123.84,112.59,596.03,186.69,107.75,32.84,40.74,26.79,51.22,65.01,47.75
2017-11-09,228.39,55.45,95.89,143.83,63.31,160.08,181.92,11.12,80.45,10.3,172.53,185.11,84.08,67.47,160.55,53.85,62.38,140.84,126.1,116.37,249.63,82.08,173.0,227.91,44.1,98.95,1047.72,1031.26,64.51,1129.13,62.82,45.77,75.49,93.75,62.24,151.82,89.31,159.05,75.27,68.01,174.0,86.72,51.4,89.7,107.0,150.47,215.98,143.46,58.67,45.24,45.21,175.88,55.48,,39.6,24.45,63.65,98.71,34.0,122.4,111.97,605.97,187.47,105.76,32.74,40.32,26.49,50.82,65.39,46.75
2017-11-10,227.45,54.8,95.43,143.89,63.0,160.18,181.72,11.26,81.22,10.23,175.12,184.36,83.44,69.31,160.3,54.26,62.42,140.62,126.64,115.17,249.46,83.13,172.21,225.45,43.68,99.12,1044.15,1028.07,65.02,1125.35,62.48,45.82,74.78,93.52,62.06,150.54,88.74,157.22,75.0,68.23,172.35,88.21,51.11,89.59,107.2,150.28,218.27,143.25,58.56,44.13,45.13,174.67,56.36,,39.93,24.24,64.08,98.15,34.22,123.11,111.09,598.06,187.16,105.19,32.95,39.98,26.51,50.93,63.88,46.13
2017-11-13,228.22,55.3,95.12,143.92,63.62,163.53,181.85,11.09,82.28,10.82,173.02,182.86,84.4,67.13,162.76,53.52,61.72,143.37,126.61,113.45,253.73,83.94,174.41,224.2,44.3,99.44,1041.2,1025.75,65.84,1129.17,63.39,45.74,76.13,93.9,62.0,150.04,89.52,157.32,75.4,68.89,171.5,88.48,50.23,90.03,106.15,150.87,218.46,141.89,58.92,43.49,45.47,173.97,57.03,,39.74,23.79,63.94,98.7,34.17,124.64,111.53,595.26,188.11,107.94,31.88,40.31,26.4,51.02,64.41,46.49
2017-11-14,229.33,55.01,94.75,144.96,64.03,164.31,181.32,11.12,95.72,10.84,171.83,183.15,84.27,67.46,162.15,53.75,61.68,137.65,126.28,109.98,254.02,82.9,171.82,226.17,45.18,99.94,1041.64,1026.0,65.73,1136.84,64.54,45.81,77.39,93.76,61.46,149.49,90.71,157.11,75.4,69.49,170.13,88.98,48.05,90.44,105.69,149.43,218.45,143.54,58.82,41.88,45.23,171.34,56.42,,39.79,23.2,65.1,98.85,33.72,123.87,112.08,607.63,187.51,108.17,30.51,39.99,26.24,51.85,64.46,46.84
2017-11-15,227.4,54.83,93.76,144.26,62.89,163.34,180.08,11.07,91.58,10.87,171.0,184.77,84.44,67.31,160.86,54.01,64.44,134.54,123.89,110.34,249.19,82.03,173.05,224.59,44.71,100.38,1036.41,1020.91,65.26,1126.69,64.05,47.19,76.59,93.26,61.14,148.93,89.82,157.39,77.53,68.82,169.38,88.41,47.62,89.16,103.83,149.32,218.2,142.83,58.41,41.03,44.55,169.08,55.77,,38.96,23.36,65.33,98.86,33.81,124.02,110.66,609.14,184.69,107.7,30.6,39.38,26.79,51.94,64.42,46.82
2017-11-16,229.42,55.54,94.47,147.04,64.13,164.36,182.3,11.25,90.5,10.77,174.76,185.49,84.31,68.74,161.18,55.26,65.87,135.33,126.19,110.33,254.92,82.41,174.81,225.33,44.63,99.57,1048.47,1032.5,65.88,1137.29,63.64,47.68,76.76,93.56,60.06,148.4,89.69,157.08,80.31,70.12,170.77,89.31,47.5,90.48,104.79,151.46,220.89,141.28,59.03,40.49,44.69,171.1,57.84,,39.19,23.73,65.83,97.5,34.52,127.0,111.03,618.59,186.09,108.25,30.15,40.52,26.76,52.23,64.99,46.77
2017-11-17,229.36,55.56,93.61,145.45,64.1,161.82,182.24,11.38,89.27,10.61,173.2,186.09,83.85,68.79,161.58,55.44,66.4,136.21,126.21,110.87,253.89,82.65,174.88,224.35,44.4,100.17,1035.89,1019.09,66.42,1129.88,63.3,47.39,76.38,93.69,60.06,145.87,89.02,158.28,78.84,70.26,170.0,89.52,48.15,90.42,105.34,150.57,220.83,141.18,58.89,41.18,44.19,170.15,56.49,,39.42,23.85,65.97,98.62,34.51,127.49,111.06,629.43,184.37,108.29,30.91,39.98,26.62,52.47,63.88,46.82
2017-11-20,231.49,55.29,93.6,146.57,63.93,162.18,182.34,11.34,91.43,10.6,174.94,186.68,84.68,69.96,161.57,55.38,66.1,135.4,126.25,108.49,255.51,83.24,171.12,224.67,44.26,100.32,1034.66,1018.38,65.83,1126.31,63.16,47.69,76.44,93.95,59.69,146.22,88.38,160.65,77.46,70.66,168.79,89.88,48.31,93.07,105.11,151.21,219.5,142.05,59.49,41.07,44.25,169.98,57.62,,39.2,23.89,66.01,98.58,34.64,126.28,110.53,634.65,183.94,110.7,30.44,39.74,26.74,52.52,63.88,46.98
2017-11-21,234.09,56.12,94.68,148.01,64.5,162.47,184.15,11.4,88.93,10.63,176.45,190.33,85.08,69.91,162.29,55.68,66.19,136.7,127.96,108.05,256.43,83.4,170.67,223.84,44.15,99.7,1050.3,1034.49,65.65,1139.49,63.16,48.65,76.77,94.41,59.63,146.59,88.58,159.76,79.46,70.35,169.84,90.84,48.02,90.19,105.34,153.4,220.02,141.44,60.77,41.44,44.92,173.14,58.8,,39.34,23.74,66.96,98.4,34.33,127.71,110.56,632.4,185.02,110.42,30.66,39.6,26.73,52.42,64.25,46.57
2017-11-22,231.58,55.8,94.47,147.11,65.14,161.49,182.9,11.37,89.62,10.68,176.24,189.99,85.05,68.69,161.62,55.69,65.58,135.25,126.95,107.6,254.38,83.16,174.83,221.81,44.19,99.3,1051.92,1035.96,65.49,1156.16,62.92,48.66,76.59,93.82,59.23,145.31,88.66,159.58,81.4,70.24,169.96,89.9,48.35,88.65,103.95,150.48,220.42,139.24,60.86,41.54,44.64,174.96,57.68,,39.24,23.75,66.62,98.41,34.87,127.77,110.21,638.24,184.6,111.1,30.71,39.52,26.66,52.43,64.04,46.49
2017-11-24,231.38,56.13,94.72,147.63,66.03,157.99,184.46,11.38,89.23,10.69,176.46,190.37,85.0,69.36,161.56,55.79,65.4,137.06,126.79,108.61,254.76,82.92,173.53,222.02,44.22,99.08,1056.52,1040.61,65.48,1186.0,62.98,48.56,76.47,93.48,59.03,147.3,88.74,159.56,81.23,70.24,170.12,90.91,48.11,89.15,104.0,151.91,220.39,138.63,60.58,41.14,44.75,174.97,57.91,,39.14,23.99,65.39,97.86,34.81,129.5,110.02,632.98,184.63,111.7,30.8,39.94,26.59,52.23,64.12,46.34
2017-11-27,234.0,56.15,95.42,147.5,65.74,159.85,185.0,11.55,89.87,10.74,176.09,192.68,85.44,69.31,160.94,55.35,65.36,136.23,127.23,107.75,262.42,83.1,172.38,221.45,44.61,99.41,1072.01,1054.21,65.07,1195.83,63.39,48.42,76.74,93.47,58.76,148.23,89.2,159.25,81.12,70.6,169.71,90.38,47.69,87.45,103.55,150.88,220.03,138.12,61.37,39.86,44.4,174.09,56.94,,39.07,23.61,65.71,97.97,34.68,130.24,110.14,637.95,182.84,111.92,30.31,40.04,26.59,52.18,64.74,46.49
2017-11-28,235.63,56.02,95.42,148.04,65.97,168.04,185.4,11.17,92.84,10.57,178.84,196.63,86.27,70.59,163.24,55.36,67.29,136.89,125.87,108.1,264.23,83.33,171.92,225.61,44.78,100.89,1063.29,1047.41,66.4,1193.6,63.85,49.22,77.02,95.28,59.82,148.64,89.57,161.75,83.15,72.0,170.26,91.04,47.77,87.07,105.46,150.27,222.28,139.94,62.26,40.27,44.13,173.07,57.33,,39.09,24.23,66.63,99.96,35.42,129.95,111.22,664.22,181.27,112.0,30.08,39.58,27.64,53.13,66.05,47.53
2017-11-29,238.01,55.58,95.82,146.95,62.01,170.45,176.85,10.83,99.95,10.61,179.57,198.63,87.19,68.69,162.62,55.34,69.11,131.95,126.97,107.37,258.37,82.94,175.69,233.21,44.9,101.96,1037.38,1021.66,67.37,1161.27,63.68,49.25,77.14,96.6,60.3,146.3,90.35,163.56,84.66,71.68,172.23,89.77,47.88,85.66,105.15,146.58,227.31,140.47,62.5,40.74,44.29,169.48,52.91,,39.77,24.07,66.42,101.71,36.48,109.34,113.33,688.92,182.04,111.88,29.98,39.56,28.28,54.41,65.18,49.12
2017-11-30,243.14,56.37,96.92,148.01,62.4,171.42,181.47,10.89,101.0,10.58,180.18,198.67,87.64,69.24,163.04,55.78,69.17,134.32,127.06,109.81,260.88,84.14,173.83,239.27,45.11,102.66,1036.17,1021.41,67.83,1176.75,63.96,50.49,77.63,97.71,59.96,143.93,91.56,163.23,84.82,72.69,175.66,90.59,48.09,86.11,105.47,148.19,234.96,140.22,63.42,41.83,44.09,171.85,52.77,,39.88,24.61,65.83,100.87,36.38,109.7,114.46,686.76,181.33,114.12,29.73,39.91,28.17,54.74,65.53,49.42
2017-12-01,241.15,55.98,96.32,146.57,61.96,167.01,179.52,10.73,99.28,10.67,181.31,197.85,87.6,68.69,161.64,55.79,66.91,132.15,128.69,108.96,254.07,84.58,169.94,234.03,44.83,103.1,1025.07,1010.17,68.58,1162.35,63.75,49.0,77.24,97.86,59.88,143.61,91.22,162.47,84.95,72.09,177.2,89.8,48.72,85.4,104.43,146.54,232.34,142.24,62.81,44.22,43.99,171.05,51.91,,40.83,24.5,66.57,99.77,36.5,107.06,113.75,678.4,181.33,112.63,30.7,39.74,28.1,54.45,65.49,49.6
2017-12-04,239.26,54.71,95.22,147.15,58.6,172.18,168.44,10.03,104.02,10.77,178.7,197.36,88.14,66.24,162.4,56.44,68.28,129.35,129.03,111.75,225.8,83.43,166.9,238.17,44.69,103.62,1011.87,998.68,70.08,1133.95,63.09,49.93,77.39,98.59,59.26,138.97,91.32,165.55,87.42,71.79,178.69,88.46,48.59,84.79,106.97,142.01,224.95,139.67,62.2,43.21,43.94,169.8,49.77,,41.2,24.73,66.58,99.8,37.27,107.95,114.81,709.77,181.12,112.02,31.71,40.65,29.06,54.97,64.25,50.24
2017-12-05,238.26,54.79,95.41,147.67,59.55,170.3,167.54,9.91,101.15,10.72,178.69,197.01,87.84,65.83,161.98,56.44,68.1,127.99,126.02,108.9,227.36,82.0,164.28,232.5,44.34,102.84,1019.6,1005.15,70.18,1141.57,62.48,49.47,76.27,98.71,59.53,140.76,90.66,164.36,85.89,71.05,178.67,88.18,48.26,84.83,107.58,143.44,223.49,139.24,61.58,42.15,43.39,169.64,50.08,88.77,40.84,24.23,65.82,98.2,36.55,106.59,115.68,712.76,178.81,113.21,30.81,40.79,28.93,54.43,64.02,49.81
2017-12-06,238.67,54.66,94.4,148.27,60.75,164.05,173.52,10.0,97.5,10.83,178.9,197.99,87.61,65.89,160.42,55.77,67.83,127.48,126.85,109.42,233.01,81.79,168.0,229.86,44.54,102.65,1032.72,1018.38,71.66,1152.35,62.71,49.61,76.73,98.21,60.03,141.8,90.94,164.77,85.99,71.04,176.22,87.78,47.11,85.41,107.74,144.72,222.71,139.11,61.4,40.57,43.6,169.01,51.01,85.36,41.22,24.13,65.83,98.02,36.11,106.92,115.92,698.65,179.38,111.51,30.51,40.8,28.64,54.02,63.72,49.38
2017-12-07,240.3,54.69,94.24,148.6,61.57,165.35,174.61,10.04,97.61,10.7,178.83,198.21,87.94,66.71,160.98,56.44,69.37,129.08,128.17,106.78,241.38,83.11,164.87,232.45,44.64,102.11,1044.57,1030.93,71.5,1159.79,62.67,50.88,76.61,98.58,59.55,144.11,91.08,167.6,85.93,71.4,173.96,88.14,47.32,86.11,108.92,146.31,223.64,138.46,61.59,40.63,43.85,169.32,52.3,84.38,41.31,24.59,65.27,98.58,36.17,109.61,115.88,702.34,179.96,112.35,30.37,40.81,28.78,54.22,63.52,49.58
2017-12-08,238.13,54.64,95.95,150.53,62.43,171.65,173.57,9.94,100.31,10.76,182.73,200.43,88.16,67.38,160.92,56.5,69.74,130.6,130.0,114.46,238.43,82.46,167.8,233.05,44.94,102.5,1049.38,1037.05,71.54,1162.0,63.19,51.02,76.93,98.55,59.51,142.47,91.52,169.86,86.7,71.74,175.41,89.34,47.92,85.52,111.04,146.13,224.85,138.49,62.22,40.7,44.13,169.37,51.43,85.22,41.51,24.47,65.69,99.13,36.73,107.16,116.02,721.89,182.22,113.73,30.26,39.6,29.05,54.67,64.05,49.81
2017-12-11,239.3,54.94,96.47,150.69,63.17,173.62,174.31,10.16,100.85,10.86,181.57,198.0,88.48,67.0,163.12,56.55,69.72,131.14,130.19,111.9,233.66,82.17,172.76,234.28,45.08,102.37,1051.97,1041.1,71.65,1168.92,63.66,51.3,77.08,99.0,59.79,144.05,92.25,167.78,86.77,71.91,176.83,89.24,48.3,85.8,110.96,146.39,226.02,138.3,61.36,40.19,44.26,172.67,51.62,85.89,41.9,24.43,65.48,99.88,36.9,106.83,117.82,708.61,182.81,114.98,30.59,39.6,28.94,54.54,64.14,49.75
2017-12-12,236.58,55.7,96.3,152.1,64.4,174.23,172.54,9.9,103.03,10.72,181.33,196.75,88.76,67.06,162.89,57.02,69.8,130.36,131.4,113.6,234.37,82.15,171.87,238.34,44.01,103.54,1048.77,1040.48,71.72,1165.08,61.36,50.47,76.02,99.37,59.93,143.51,89.32,168.6,87.82,72.13,176.26,89.67,48.54,85.48,110.4,145.33,228.75,138.5,61.06,39.72,43.88,171.7,50.47,85.67,41.77,24.65,64.79,100.3,38.1,106.33,117.05,711.05,183.64,114.46,30.95,38.89,29.32,54.97,64.31,50.28
2017-12-13,239.11,55.06,97.35,151.42,64.6,167.44,176.83,10.11,102.5,10.65,179.11,195.72,88.49,66.68,162.49,56.66,69.02,130.1,131.16,113.54,235.63,82.64,169.24,234.0,44.29,103.32,1051.39,1040.61,72.32,1164.13,61.25,50.09,76.51,97.78,58.97,143.73,89.93,166.42,88.48,71.71,177.38,89.5,48.26,85.18,108.9,144.76,232.06,136.56,60.97,39.8,43.89,172.27,50.76,83.56,40.05,25.18,64.21,98.82,38.04,106.02,117.02,708.21,182.31,114.37,30.33,38.64,28.84,54.38,64.72,49.42
2017-12-14,238.08,54.73,96.3,151.21,65.03,161.53,175.0,10.13,100.2,10.63,178.49,194.19,88.42,66.51,160.53,56.76,69.39,127.58,131.89,113.09,233.8,81.68,170.94,236.29,43.95,102.65,1057.47,1049.15,71.79,1174.26,60.83,50.21,76.29,97.15,58.11,143.64,90.35,165.45,89.31,70.96,174.92,89.23,47.89,85.44,108.96,144.51,227.12,136.58,60.04,39.42,43.85,172.22,51.31,83.05,39.57,24.99,63.69,97.79,37.74,106.25,116.46,701.23,182.37,114.28,30.59,38.29,28.73,54.02,64.78,48.97
2017-12-15,238.0,55.5,97.45,152.66,66.73,165.83,177.51,10.29,100.7,10.8,179.7,198.64,89.26,67.61,160.42,57.76,70.83,129.57,132.84,115.76,233.55,82.28,171.68,239.81,44.43,104.11,1072.0,1064.19,71.67,1179.14,60.94,51.06,76.54,98.52,59.39,142.76,90.82,167.93,93.17,71.22,177.04,89.13,47.52,86.69,111.55,148.03,226.21,138.39,60.73,39.47,43.84,173.97,52.54,84.4,40.56,25.3,63.98,98.31,38.24,108.4,118.19,697.06,181.66,115.91,30.26,39.4,29.04,54.2,65.33,49.53
2017-12-18,238.42,56.4,98.19,151.72,66.01,170.8,176.74,10.98,102.71,10.95,177.34,201.37,88.29,67.66,162.14,65.67,73.56,132.08,134.03,116.09,235.47,82.56,170.91,247.22,43.6,104.16,1085.09,1077.14,72.65,1190.58,60.41,51.49,75.5,99.68,59.58,142.84,90.49,170.02,92.4,71.5,176.14,89.45,48.53,88.09,111.95,147.59,227.02,137.19,61.28,39.92,44.22,176.42,53.4,84.24,40.22,25.61,63.85,98.72,38.46,107.48,118.64,704.4,182.46,116.12,31.03,38.53,29.48,54.42,65.45,50.01
2017-12-19,238.39,56.8,97.92,152.22,64.9,171.86,174.97,10.95,99.73,10.65,178.8,202.2,87.98,67.75,162.52,66.82,73.19,132.02,131.6,115.72,235.05,80.07,169.57,244.85,42.77,104.38,1079.78,1070.68,73.9,1187.38,59.49,51.44,74.51,99.15,59.78,141.86,89.0,171.33,93.79,72.06,176.87,88.8,49.39,87.95,110.38,147.63,227.99,136.87,61.29,40.25,43.24,174.54,52.96,85.62,40.13,25.63,64.4,98.69,38.05,105.39,118.34,701.01,177.72,117.1,31.83,38.26,29.45,54.2,65.78,50.03
2017-12-20,236.92,57.02,97.41,151.75,64.38,170.77,174.25,10.98,98.59,10.58,179.55,202.59,87.36,67.4,162.83,66.63,73.77,131.33,128.63,118.35,233.65,81.0,165.71,247.15,42.51,104.42,1073.56,1064.95,72.6,1177.62,58.69,51.92,74.5,98.51,60.0,140.19,89.34,171.1,93.74,72.48,177.11,88.64,50.73,88.65,110.93,147.35,227.92,136.39,61.48,41.26,43.26,174.35,53.29,85.87,39.87,26.13,64.21,99.71,38.55,105.03,117.86,700.9,177.62,116.68,32.74,37.99,29.48,53.95,65.29,49.84
2017-12-21,234.78,56.93,97.91,154.2,65.08,172.41,174.56,10.89,100.13,10.62,180.73,201.88,87.11,67.52,163.16,65.84,74.69,128.65,128.83,118.24,218.76,81.0,167.63,249.78,42.32,104.21,1070.85,1063.63,71.94,1174.76,58.37,52.79,73.74,98.5,60.08,139.61,89.7,171.7,92.99,72.62,176.68,88.45,51.96,88.65,111.02,147.23,225.08,135.34,61.71,43.31,43.15,175.01,51.89,84.98,40.09,26.8,62.98,101.12,38.88,104.43,117.4,705.91,175.55,114.02,32.3,37.63,29.82,54.36,64.53,50.39
2017-12-22,234.73,56.93,98.21,153.89,64.51,172.18,175.0,10.54,100.55,10.71,179.96,204.2,87.21,67.35,163.42,65.45,74.28,129.29,129.46,118.78,223.12,80.34,164.9,251.99,42.5,104.11,1068.86,1060.12,72.14,1168.36,58.69,52.59,73.65,98.74,59.31,140.66,90.51,171.51,92.46,72.6,176.42,88.14,52.93,88.85,112.18,146.66,225.6,133.35,61.26,42.91,43.19,175.01,52.06,84.79,40.19,26.83,62.6,101.03,38.94,103.89,116.88,710.09,178.12,114.17,32.23,37.97,29.88,54.0,64.72,50.45
2017-12-26,235.45,57.0,97.75,152.99,63.45,176.08,174.44,10.46,101.96,10.64,180.42,204.06,87.64,67.25,163.0,65.42,74.84,129.04,130.39,119.22,223.54,80.39,164.44,250.64,42.19,104.34,1065.85,1056.74,72.08,1176.76,58.3,52.85,72.99,98.57,59.43,140.91,90.42,171.1,93.25,72.54,176.09,87.79,54.1,88.63,114.3,146.39,225.43,133.3,61.66,43.36,43.33,170.57,51.05,84.88,40.26,27.07,62.91,101.17,39.06,103.8,117.57,714.48,178.99,114.82,32.06,37.6,29.78,53.81,65.02,50.04
2017-12-27,236.2,57.47,98.09,153.32,63.34,177.23,175.36,10.53,99.77,10.67,180.85,204.67,87.71,67.3,163.67,65.19,74.37,128.43,131.23,119.8,226.45,80.0,165.57,250.42,42.42,104.6,1060.2,1049.37,72.43,1182.26,58.7,52.4,73.24,99.13,59.54,141.56,90.84,170.94,92.6,72.67,176.21,88.09,53.78,89.1,115.0,146.66,225.24,133.92,61.88,42.89,43.36,170.6,51.68,84.73,40.24,27.34,63.22,101.29,38.89,104.58,117.26,707.0,178.57,115.14,32.03,37.56,29.73,53.84,64.78,49.98
2017-12-28,235.72,57.46,97.79,153.57,63.4,177.84,175.55,10.55,99.71,10.76,181.23,206.51,88.23,67.45,164.62,65.43,74.57,128.45,130.67,120.26,226.48,79.56,164.62,251.35,42.66,104.91,1055.95,1048.14,71.27,1186.1,59.15,52.46,73.65,99.7,60.0,142.91,91.62,171.61,92.59,72.87,175.25,88.6,53.76,89.38,115.36,147.65,227.04,134.52,61.61,42.87,43.59,171.08,51.72,85.56,40.27,27.62,63.63,101.68,39.18,105.07,117.31,718.38,178.58,115.57,31.4,37.92,29.8,54.12,64.9,50.12
2017-12-29,235.37,57.07,96.71,153.09,63.32,176.0,175.24,10.28,99.69,10.83,180.39,205.25,87.78,66.97,164.08,65.04,73.51,127.89,130.59,119.59,222.19,79.56,163.58,253.48,42.61,104.71,1053.4,1046.4,71.41,1169.47,58.99,52.03,73.57,99.31,59.58,142.67,91.49,169.47,91.82,72.47,173.9,87.8,53.64,89.03,114.34,147.59,225.01,134.0,61.28,42.22,43.71,169.23,51.12,84.83,40.08,27.25,63.28,100.84,38.88,104.83,117.19,711.37,178.41,114.86,31.64,37.85,29.52,53.86,64.64,49.72
2018-01-02,235.64,58.79,98.41,153.84,64.31,179.81,177.7,10.98,106.09,10.88,180.69,203.04,87.97,67.6,165.51,65.56,75.01,131.53,129.93,124.05,224.62,79.91,170.32,255.33,42.11,101.92,1073.21,1065.0,70.74,1189.01,58.39,52.99,72.41,98.94,59.5,141.13,89.08,169.91,94.04,72.75,177.0,87.8,54.77,90.28,114.77,148.55,226.0,131.49,61.53,44.3,43.45,172.26,53.04,86.11,40.09,27.76,62.17,99.23,38.54,107.12,115.99,736.54,177.24,115.68,32.23,38.63,29.9,53.82,67.17,49.92
